프로모션별,캠페인명,일자,노출수,클릭수,라이브일자,연도,월,광고상품명_정리,구분,광고주
202602정원삼,20260205_커머스_정원삼_모바일 플레이어배너,2026-02-11 0:00:00,11167,0,2026-02-05 0:00:00,2026,2,모바일 플레이어배너,라이브커머스,정원삼
202602정원삼,20260205_커머스_정원삼_모바일 플레이어배너,2026-02-09 0:00:00,10791,0,2026-02-05 0:00:00,2026,2,모바일 플레이어배너,라이브커머스,정원삼
202602정원삼,20260205_커머스_정원삼_모바일 플레이어배너,2026-02-05 0:00:00,10640,0,2026-02-05 0:00:00,2026,2,모바일 플레이어배너,라이브커머스,정원삼
202602정원삼,20260205_커머스_정원삼_모바일 플레이어배너,2026-02-07 0:00:00,10605,0,2026-02-05 0:00:00,2026,2,모바일 플레이어배너,라이브커머스,정원삼
202602정원삼,20260205_커머스_정원삼_모바일 플레이어배너,2026-02-06 0:00:00,10557,0,2026-02-05 0:00:00,2026,2,모바일 플레이어배너,라이브커머스,정원삼
202602정원삼,20260205_커머스_정원삼_모바일 플레이어배너,2026-02-10 0:00:00,9963,0,2026-02-05 0:00:00,2026,2,모바일 플레이어배너,라이브커머스,정원삼
202601듀이셀,20260127_커머스_듀이셀_PC서브브랜딩_박가을(1/29),2026-01-29 0:00:00,53457,15,2026-01-27 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_PC서브브랜딩_박가을(1/29),2026-01-26 0:00:00,4094,1,2026-01-27 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_PC상단_박가을(1/29),2026-01-26 0:00:00,21083,12,2026-01-27 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_PC상단_박가을(1/29),2026-01-29 0:00:00,345897,150,2026-01-27 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_PC리스트_박가을(1/29),2026-01-29 0:00:00,788,0,2026-01-27 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_PC리스트_박가을(1/29),2026-01-26 0:00:00,39,0,2026-01-27 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_MO메인보드_박가을(1/29),2026-01-26 0:00:00,2379,3,2026-01-27 0:00:00,2026,1,모바일 메인보드,라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_MO메인보드_박가을(1/29),2026-01-29 0:00:00,48507,30,2026-01-27 0:00:00,2026,1,모바일 메인보드,라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_MO리스트_박가을(1/29),2026-01-29 0:00:00,19678,20,2026-01-27 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260127_커머스_듀이셀_MO리스트_박가을(1/29),2026-01-26 0:00:00,1346,0,2026-01-27 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601커부해설문조사,20260126_커머스_설문조사_PC서브브랜딩(리뉴얼),2026-02-01 0:00:00,1449,6,2026-01-26 0:00:00,2026,2,PC 서브 브랜딩(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC서브브랜딩(리뉴얼),2026-01-27 0:00:00,131080,107,2026-01-26 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC서브브랜딩(리뉴얼),2026-01-29 0:00:00,48993,27,2026-01-26 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC서브브랜딩(리뉴얼),2026-01-26 0:00:00,62386,61,2026-01-26 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC서브브랜딩(리뉴얼),2026-01-31 0:00:00,92140,60,2026-01-26 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC서브브랜딩(리뉴얼),2026-01-28 0:00:00,46260,37,2026-01-26 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC서브브랜딩(리뉴얼),2026-01-30 0:00:00,94737,92,2026-01-26 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC상단,2026-02-01 0:00:00,419348,289,2026-01-26 0:00:00,2026,2,PC 플레이어 상단배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC상단,2026-01-29 0:00:00,312713,212,2026-01-26 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC상단,2026-01-26 0:00:00,364062,222,2026-01-26 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC상단,2026-01-31 0:00:00,400846,255,2026-01-26 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC상단,2026-01-28 0:00:00,368411,286,2026-01-26 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC상단,2026-01-30 0:00:00,349564,216,2026-01-26 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC상단,2026-01-27 0:00:00,392914,261,2026-01-26 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC비쥬얼보드(리뉴얼),2026-01-26 0:00:00,1440289,1956,2026-01-26 0:00:00,2026,1,PC 비쥬얼보드(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC비쥬얼보드(리뉴얼),2026-01-27 0:00:00,39,0,2026-01-26 0:00:00,2026,1,PC 비쥬얼보드(리뉴얼),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC리스트,2026-02-01 0:00:00,1044,2,2026-01-26 0:00:00,2026,2,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC리스트,2026-01-30 0:00:00,999,1,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC리스트,2026-01-27 0:00:00,771,2,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC리스트,2026-01-29 0:00:00,739,3,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC리스트,2026-01-26 0:00:00,721,1,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC리스트,2026-01-31 0:00:00,1055,1,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_PC리스트,2026-01-28 0:00:00,949,2,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO메인보드,2026-02-01 0:00:00,54076,53,2026-01-26 0:00:00,2026,2,모바일 메인보드,라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO메인보드,2026-01-26 0:00:00,50047,48,2026-01-26 0:00:00,2026,1,모바일 메인보드,라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO메인보드,2026-01-31 0:00:00,29486,57,2026-01-26 0:00:00,2026,1,모바일 메인보드,라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO메인보드,2026-01-28 0:00:00,52883,61,2026-01-26 0:00:00,2026,1,모바일 메인보드,라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO메인보드,2026-01-30 0:00:00,12774,7,2026-01-26 0:00:00,2026,1,모바일 메인보드,라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO메인보드,2026-01-27 0:00:00,52593,44,2026-01-26 0:00:00,2026,1,모바일 메인보드,라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO메인보드,2026-01-29 0:00:00,48295,46,2026-01-26 0:00:00,2026,1,모바일 메인보드,라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO리스트,2026-02-01 0:00:00,22513,15,2026-01-26 0:00:00,2026,2,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO리스트,2026-01-28 0:00:00,21645,13,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO리스트,2026-01-30 0:00:00,15148,16,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO리스트,2026-01-27 0:00:00,20987,20,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO리스트,2026-01-29 0:00:00,19667,18,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO리스트,2026-01-26 0:00:00,24331,24,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601커부해설문조사,20260126_커머스_설문조사_MO리스트,2026-01-31 0:00:00,19598,19,2026-01-26 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,커부해설문조사
202601듀이셀,20260125_커머스_듀이셀_PC서브브랜딩_마예준(1/25~1/26),2026-01-27 0:00:00,11659,8,2026-01-25 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_PC서브브랜딩_마예준(1/25~1/26),2026-01-26 0:00:00,53096,15,2026-01-25 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_PC서브브랜딩_마예준(1/25~1/26),2026-01-25 0:00:00,118202,44,2026-01-25 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_PC상단_마예준(1/25~1/26),2026-01-26 0:00:00,321451,166,2026-01-25 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_PC상단_마예준(1/25~1/26),2026-01-25 0:00:00,567884,293,2026-01-25 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_PC상단_마예준(1/25~1/26),2026-01-27 0:00:00,26405,6,2026-01-25 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_PC리스트_마예준(1/25~1/26),2026-01-26 0:00:00,706,0,2026-01-25 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_PC리스트_마예준(1/25~1/26),2026-01-25 0:00:00,1402,2,2026-01-25 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_PC리스트_마예준(1/25~1/26),2026-01-27 0:00:00,41,0,2026-01-25 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_MO메인보드_마예준(1/25~1/26),2026-01-27 0:00:00,2464,4,2026-01-25 0:00:00,2026,1,모바일 메인보드,라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_MO메인보드_마예준(1/25~1/26),2026-01-26 0:00:00,50504,32,2026-01-25 0:00:00,2026,1,모바일 메인보드,라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_MO메인보드_마예준(1/25~1/26),2026-01-25 0:00:00,65184,74,2026-01-25 0:00:00,2026,1,모바일 메인보드,라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_MO리스트_마예준(1/25~1/26),2026-01-25 0:00:00,34464,40,2026-01-25 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_MO리스트_마예준(1/25~1/26),2026-01-27 0:00:00,1019,0,2026-01-25 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260125_커머스_듀이셀_MO리스트_마예준(1/25~1/26),2026-01-26 0:00:00,24295,21,2026-01-25 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC서브브랜딩_혜루찡(1/23~1/24),2026-01-24 0:00:00,208825,91,2026-01-23 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC서브브랜딩_혜루찡(1/23~1/24),2026-01-23 0:00:00,108304,27,2026-01-23 0:00:00,2026,1,PC 서브 브랜딩(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC상단_혜루찡(1/23~1/24),2026-01-24 0:00:00,478672,246,2026-01-23 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC상단_혜루찡(1/23~1/24),2026-01-23 0:00:00,450196,214,2026-01-23 0:00:00,2026,1,PC 플레이어 상단배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC리스트_혜루찡(1/23~1/24),2026-01-24 0:00:00,1403,4,2026-01-23 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC리스트_혜루찡(1/23~1/24),2026-01-23 0:00:00,1234,1,2026-01-23 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC 비쥬얼보드(리뉴얼),2026-01-30 0:00:00,41,2,2026-01-23 0:00:00,2026,1,PC 비쥬얼보드(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC 비쥬얼보드(리뉴얼),2026-01-24 0:00:00,61,1,2026-01-23 0:00:00,2026,1,PC 비쥬얼보드(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC 비쥬얼보드(리뉴얼),2026-01-29 0:00:00,987425,1151,2026-01-23 0:00:00,2026,1,PC 비쥬얼보드(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC 비쥬얼보드(리뉴얼),2026-01-26 0:00:00,137,3,2026-01-23 0:00:00,2026,1,PC 비쥬얼보드(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC 비쥬얼보드(리뉴얼),2026-01-23 0:00:00,966205,1177,2026-01-23 0:00:00,2026,1,PC 비쥬얼보드(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_PC 비쥬얼보드(리뉴얼),2026-01-25 0:00:00,1135764,1381,2026-01-23 0:00:00,2026,1,PC 비쥬얼보드(리뉴얼),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_MO메인보드_혜루찡(1/23~1/24),2026-01-23 0:00:00,31149,47,2026-01-23 0:00:00,2026,1,모바일 메인보드,라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_MO메인보드_혜루찡(1/23~1/24),2026-01-24 0:00:00,64351,64,2026-01-23 0:00:00,2026,1,모바일 메인보드,라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_MO리스트_혜루찡(1/23~1/24),2026-01-23 0:00:00,26453,24,2026-01-23 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260123_커머스_듀이셀_MO리스트_혜루찡(1/23~1/24),2026-01-24 0:00:00,31838,39,2026-01-23 0:00:00,2026,1,모바일 리스트 배너(SOOP),라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_PC인스트림 _듀이셀X박가을,2026-01-26 0:00:00,1212,22,2026-01-22 0:00:00,2026,1,인스트림,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_PC인스트림 _듀이셀X박가을,2026-01-29 0:00:00,44,1,2026-01-22 0:00:00,2026,1,인스트림,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_PC인스트림 _듀이셀X박가을,2026-01-28 0:00:00,36,1,2026-01-22 0:00:00,2026,1,인스트림,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_PC인스트림 _듀이셀X박가을,2026-01-27 0:00:00,60,1,2026-01-22 0:00:00,2026,1,인스트림,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_PC인스트림 _듀이셀X마예준,2026-01-29 0:00:00,1925,38,2026-01-22 0:00:00,2026,1,인스트림,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_PC인스트림 _듀이셀X마예준,2026-01-26 0:00:00,518,17,2026-01-22 0:00:00,2026,1,인스트림,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_PC인스트림 _듀이셀X마예준,2026-01-28 0:00:00,4416,71,2026-01-22 0:00:00,2026,1,인스트림,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_PC인스트림 _듀이셀X마예준,2026-01-27 0:00:00,90,1,2026-01-22 0:00:00,2026,1,인스트림,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_MO인스트림 풀배너_듀이셀X박가을,2026-01-29 0:00:00,71,0,2026-01-22 0:00:00,2026,1,인스트림 풀배너,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_MO인스트림 풀배너_듀이셀X박가을,2026-01-26 0:00:00,1737,6,2026-01-22 0:00:00,2026,1,인스트림 풀배너,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_MO인스트림 풀배너_듀이셀X박가을,2026-01-28 0:00:00,85,1,2026-01-22 0:00:00,2026,1,인스트림 풀배너,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_MO인스트림 풀배너_듀이셀X박가을,2026-01-27 0:00:00,149,0,2026-01-22 0:00:00,2026,1,인스트림 풀배너,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_MO인스트림 풀배너_듀이셀X마예준,2026-01-28 0:00:00,10936,8,2026-01-22 0:00:00,2026,1,인스트림 풀배너,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_MO인스트림 풀배너_듀이셀X마예준,2026-01-27 0:00:00,111,0,2026-01-22 0:00:00,2026,1,인스트림 풀배너,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_MO인스트림 풀배너_듀이셀X마예준,2026-01-29 0:00:00,2711,3,2026-01-22 0:00:00,2026,1,인스트림 풀배너,라이브커머스,듀이셀
202601듀이셀,20260122_SAVYG_MO인스트림 풀배너_듀이셀X마예준,2026-01-26 0:00:00,1138,1,2026-01-22 0:00:00,2026,1,인스트림 풀배너,라이브커머스,듀이셀
202601듀이셀,20260122_AI_SARSA PC_MO 듀이셀X혜루찡,2026-01-28 0:00:00,54,1,2026-01-22 0:00:00,2026,1,SARSA,라이브커머스,듀이셀
202601듀이셀,20260122_AI_SARSA PC_MO 듀이셀X혜루찡,2026-01-23 0:00:00,22,0,2026-01-22 0:00:00,2026,1,SARSA,라이브커머스,듀이셀
202601듀이셀,20260122_AI_SARSA PC_MO 듀이셀X혜루찡,2026-01-27 0:00:00,17,0,2026-01-22 0:00:00,2026,1,SARSA,라이브커머스,듀이셀
